categorias,direccion,nombre,precio,score
Very good,"2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,Name/address in local language",Sheraton Mexico City Maria Isabel Hotel,,4.0
Excellent,"889, reviews,33 boulevard Edouard Baudoin, 06160 Juan-les-Pins, Antibes France,889, reviews,33 boulevard Edouard Baudoin, 06160 Juan-les-Pins, Antibes France,Name/address in local language",Hôtel Belles Rives,,4.5
Very good,"232, reviews,425 Camino Del Rio S, San Diego, CA 92108-3502,232, reviews,425 Camino Del Rio S, San Diego, CA 92108-3502",WorldMark San Diego - Mission Valley,,3.5
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia,2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia",Manava Beach Resort & Spa Moorea,,4.5
Excellent,"1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,Name/address in local language",Moxy Milan Malpensa Airport,,4.5
Excellent,"1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,Name/address in local language",Selectum For Two Side,,4.5
Excellent,"495, reviews,Ismehela Hera, 19010,495, reviews,Ismehela Hera, 19010",South Palm Resort Maldives,,4.5
Very good,"1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323,1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323",Aqua Beach Resort,,4.0
Very good,"392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,Name/address in local language",YOTEL Amsterdam,,4.0
Excellent,"3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles,3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles",Constance Lémuria,,4.5
Very good,"5,544, reviews,8101 World Center Drive, Orlando, FL 32821,5,544, reviews,8101 World Center Drive, Orlando, FL 32821",Caribe Royale Orlando,,4.0
Excellent,"2,743, reviews,Av. Imperial 0561, Puerto Varas Chile,2,743, reviews,Av. Imperial 0561, Puerto Varas Chile,Name/address in local language",Hotel Cumbres Puerto Varas,,4.5
Excellent,"574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,Name/address in local language",Monastero Santa Rosa Hotel & Spa,,5.0
Excellent,"1,481, reviews,Av. Vicente Perez Rosales 060, Puerto Varas Chile,1,481, reviews,Av. Vicente Perez Rosales 060, Puerto Varas Chile,Name/address in local language",Hotel Bellavista Puerto Varas,,4.5
Excellent,"7,280, reviews,Urbanizacion Montana Roja, S/N, 35580 Playa Blanca, Lanzarote Spain,7,280, reviews,Urbanizacion Montana Roja, S/N, 35580 Playa Blanca, Lanzarote Spain,Name/address in local language",H10 Rubicon Palace,,4.5
Excellent,"689, reviews,Building 176, Road 6403, Block 264, Manama 50098 Bahrain,689, reviews,Building 176, Road 6403, Block 264, Manama 50098 Bahrain",Vida Beach Resort Marassi Al Bahrain,,4.5
Very good,"2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,Name/address in local language",Sheraton Mexico City Maria Isabel Hotel,,4.0
Excellent,"889, reviews,33 boulevard Edouard Baudoin, 06160 Juan-les-Pins, Antibes France,889, reviews,33 boulevard Edouard Baudoin, 06160 Juan-les-Pins, Antibes France,Name/address in local language",Hôtel Belles Rives,,4.5
Very good,"232, reviews,425 Camino Del Rio S, San Diego, CA 92108-3502,232, reviews,425 Camino Del Rio S, San Diego, CA 92108-3502",WorldMark San Diego - Mission Valley,,3.5
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia,2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia",Manava Beach Resort & Spa Moorea,,4.5
Excellent,"1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,Name/address in local language",Moxy Milan Malpensa Airport,,4.5
Excellent,"1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,Name/address in local language",Selectum For Two Side,,4.5
,,,,
Very good,"1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323,1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323",Aqua Beach Resort,,4.0
Very good,"392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,Name/address in local language",YOTEL Amsterdam,,4.0
Excellent,"3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles,3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles",Constance Lémuria,,4.5
Very good,"5,544, reviews,8101 World Center Drive, Orlando, FL 32821,5,544, reviews,8101 World Center Drive, Orlando, FL 32821",Caribe Royale Orlando,,4.0
Excellent,"2,743, reviews,Av. Imperial 0561, Puerto Varas Chile,2,743, reviews,Av. Imperial 0561, Puerto Varas Chile,Name/address in local language",Hotel Cumbres Puerto Varas,,4.5
Excellent,"574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,Name/address in local language",Monastero Santa Rosa Hotel & Spa,,5.0
Excellent,"3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,Name/address in local language",Selectum Colours Bodrum,,4.5
Very good,"338, reviews,1904 E Fort Macon Rd, Atlantic Beach, NC 28512-5608,338, reviews,1904 E Fort Macon Rd, Atlantic Beach, NC 28512-5608",A Place at the Beach III,,3.5
Excellent,"689, reviews,Building 176, Road 6403, Block 264, Manama 50098 Bahrain,689, reviews,Building 176, Road 6403, Block 264, Manama 50098 Bahrain",Vida Beach Resort Marassi Al Bahrain,,4.5
Very good,"2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,Name/address in local language",Sheraton Mexico City Maria Isabel Hotel,,4.0
Excellent,"889, reviews,33 boulevard Edouard Baudoin, 06160 Juan-les-Pins, Antibes France,889, reviews,33 boulevard Edouard Baudoin, 06160 Juan-les-Pins, Antibes France,Name/address in local language",Hôtel Belles Rives,,4.5
Very good,"232, reviews,425 Camino Del Rio S, San Diego, CA 92108-3502,232, reviews,425 Camino Del Rio S, San Diego, CA 92108-3502",WorldMark San Diego - Mission Valley,,3.5
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia,2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia",Manava Beach Resort & Spa Moorea,,4.5
Excellent,"1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,Name/address in local language",Moxy Milan Malpensa Airport,,4.5
Excellent,"1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,Name/address in local language",Selectum For Two Side,,4.5
Excellent,"1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,Name/address in local language",Selectum For Two Side,,4.5
Very good,"1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323,1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323",Aqua Beach Resort,,4.0
Very good,"392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,Name/address in local language",YOTEL Amsterdam,,4.0
Excellent,"3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles,3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles",Constance Lémuria,,4.5
Very good,"5,544, reviews,8101 World Center Drive, Orlando, FL 32821,5,544, reviews,8101 World Center Drive, Orlando, FL 32821",Caribe Royale Orlando,,4.0
Excellent,"2,743, reviews,Av. Imperial 0561, Puerto Varas Chile,2,743, reviews,Av. Imperial 0561, Puerto Varas Chile,Name/address in local language",Hotel Cumbres Puerto Varas,,4.5
Excellent,"574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,Name/address in local language",Monastero Santa Rosa Hotel & Spa,,5.0
Excellent,"3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,Name/address in local language",Selectum Colours Bodrum,,4.5
Very good,"338, reviews,1904 E Fort Macon Rd, Atlantic Beach, NC 28512-5608,338, reviews,1904 E Fort Macon Rd, Atlantic Beach, NC 28512-5608",A Place at the Beach III,,3.5
Excellent,"689, reviews,Building 176, Road 6403, Block 264, Manama 50098 Bahrain,689, reviews,Building 176, Road 6403, Block 264, Manama 50098 Bahrain",Vida Beach Resort Marassi Al Bahrain,,4.5
Very good,"2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,Name/address in local language",Sheraton Mexico City Maria Isabel Hotel,,4.0
Excellent,"889, reviews,33 boulevard Edouard Baudoin, 06160 Juan-les-Pins, Antibes France,889, reviews,33 boulevard Edouard Baudoin, 06160 Juan-les-Pins, Antibes France,Name/address in local language",Hôtel Belles Rives,,4.5
Very good,"232, reviews,425 Camino Del Rio S, San Diego, CA 92108-3502,232, reviews,425 Camino Del Rio S, San Diego, CA 92108-3502",WorldMark San Diego - Mission Valley,,3.5
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia,2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia",Manava Beach Resort & Spa Moorea,,4.5
Excellent,"1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,Name/address in local language",Moxy Milan Malpensa Airport,,4.5
Excellent,"1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,Name/address in local language",Selectum For Two Side,,4.5
Very good,"133, reviews,44400 Indian Wells Ln, Indian Wells, Greater Palm Springs, CA 92210,133, reviews,44400 Indian Wells Ln, Indian Wells, Greater Palm Springs, CA 92210","Renaissance Esmeralda Resort & Spa, Indian Wells",,4.0
Very good,"1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323,1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323",Aqua Beach Resort,,4.0
Very good,"392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,Name/address in local language",YOTEL Amsterdam,,4.0
Excellent,"3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles,3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles",Constance Lémuria,,4.5
Very good,"5,544, reviews,8101 World Center Drive, Orlando, FL 32821,5,544, reviews,8101 World Center Drive, Orlando, FL 32821",Caribe Royale Orlando,,4.0
Excellent,"2,743, reviews,Av. Imperial 0561, Puerto Varas Chile,2,743, reviews,Av. Imperial 0561, Puerto Varas Chile,Name/address in local language",Hotel Cumbres Puerto Varas,,4.5
Excellent,"574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,Name/address in local language",Monastero Santa Rosa Hotel & Spa,,5.0
Excellent,"3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,Name/address in local language",Selectum Colours Bodrum,,4.5
Very good,"338, reviews,1904 E Fort Macon Rd, Atlantic Beach, NC 28512-5608,338, reviews,1904 E Fort Macon Rd, Atlantic Beach, NC 28512-5608",A Place at the Beach III,,3.5
Excellent,"689, reviews,Building 176, Road 6403, Block 264, Manama 50098 Bahrain,689, reviews,Building 176, Road 6403, Block 264, Manama 50098 Bahrain",Vida Beach Resort Marassi Al Bahrain,,4.5
Excellent,"889, reviews,33 boulevard Edouard Baudoin, 06160 Juan-les-Pins, Antibes France,889, reviews,33 boulevard Edouard Baudoin, 06160 Juan-les-Pins, Antibes France,Name/address in local language",Hôtel Belles Rives,,4.5
Very good,"2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,Name/address in local language",Sheraton Mexico City Maria Isabel Hotel,,4.0
Very good,"232, reviews,425 Camino Del Rio S, San Diego, CA 92108-3502,232, reviews,425 Camino Del Rio S, San Diego, CA 92108-3502",WorldMark San Diego - Mission Valley,,3.5
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia,2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia",Manava Beach Resort & Spa Moorea,,4.5
Excellent,"1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,Name/address in local language",Moxy Milan Malpensa Airport,,4.5
Excellent,"1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,Name/address in local language",Selectum For Two Side,,4.5
Very good,"133, reviews,44400 Indian Wells Ln, Indian Wells, Greater Palm Springs, CA 92210,133, reviews,44400 Indian Wells Ln, Indian Wells, Greater Palm Springs, CA 92210","Renaissance Esmeralda Resort & Spa, Indian Wells",,4.0
Very good,"1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323,1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323",Aqua Beach Resort,,4.0
Very good,"392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,Name/address in local language",YOTEL Amsterdam,,4.0
Excellent,"3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles,3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles",Constance Lémuria,,4.5
Excellent,"2,743, reviews,Av. Imperial 0561, Puerto Varas Chile,2,743, reviews,Av. Imperial 0561, Puerto Varas Chile,Name/address in local language",Hotel Cumbres Puerto Varas,,4.5
Very good,"5,544, reviews,8101 World Center Drive, Orlando, FL 32821,5,544, reviews,8101 World Center Drive, Orlando, FL 32821",Caribe Royale Orlando,,4.0
Excellent,"574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,Name/address in local language",Monastero Santa Rosa Hotel & Spa,,5.0
Excellent,"3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,3,758, reviews,Adnan Menderes Cad. No. 63, Gumbet 48400 Türkiye,Name/address in local language",Selectum Colours Bodrum,,4.5
Very good,"338, reviews,1904 E Fort Macon Rd, Atlantic Beach, NC 28512-5608,338, reviews,1904 E Fort Macon Rd, Atlantic Beach, NC 28512-5608",A Place at the Beach III,,3.5
Excellent,"689, reviews,Building 176, Road 6403, Block 264, Manama 50098 Bahrain,689, reviews,Building 176, Road 6403, Block 264, Manama 50098 Bahrain",Vida Beach Resort Marassi Al Bahrain,,4.5
Very good,"1,258, reviews,6-3-3 Toyo, Koto 135-0016 Tokyo Prefecture,1,258, reviews,6-3-3 Toyo, Koto 135-0016 Tokyo Prefecture,Name/address in local language",Hotel East 21 Tokyo,,4.0
Very good,"2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,2,248, reviews,Avenida Paseo de La Reforma 325 Col. Cuauhtemoc, Mexico City 06500 Mexico,Name/address in local language",Sheraton Mexico City Maria Isabel Hotel,,4.0
Excellent,"2,138, reviews,Jl. Sriwedari no. 48B Banjar Tegallantang, Ubud 80571 Indonesia,2,138, reviews,Jl. Sriwedari no. 48B Banjar Tegallantang, Ubud 80571 Indonesia",The Udaya Resorts & Spa,,5.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia,2,816, reviews,Bp 3410, Maharepa 98728 French Polynesia",Manava Beach Resort & Spa Moorea,,4.5
Excellent,"1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,1,980, reviews,Milan Malpensa Airport, Terminal 2 Terminal 2, 21010, Somma Lombardo Italy,Name/address in local language",Moxy Milan Malpensa Airport,,4.5
Excellent,"1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,1,259, reviews,Kizilagac Turizm Merkezi, Kizilagac, Manavgat 07600 Türkiye,Name/address in local language",Selectum For Two Side,,4.5
Very good,"133, reviews,44400 Indian Wells Ln, Indian Wells, Greater Palm Springs, CA 92210,133, reviews,44400 Indian Wells Ln, Indian Wells, Greater Palm Springs, CA 92210","Renaissance Esmeralda Resort & Spa, Indian Wells",,4.0
Very good,"1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323,1,404, reviews,5501 Ocean Ave, Wildwood Crest, NJ 08260-4323",Aqua Beach Resort,,4.0
Very good,"392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,392, reviews,Asterweg 33, 1031 HM Amsterdam The Netherlands,Name/address in local language",YOTEL Amsterdam,,4.0
Excellent,"3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles,3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles",Constance Lémuria,,4.5
Excellent,"3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles,3,553, reviews,Anse Kerlan, Praslin Island 6170 Seychelles",Constance Lémuria,,4.5
Excellent,"574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,574, reviews,Via Roma 2 Amalfi Drive, 84010 Conca dei Marini Italy,Name/address in local language",Monastero Santa Rosa Hotel & Spa,,5.0
